REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PHARMACEUTICAL,Pharmaceutical,TIME_PERIOD,OBS_VALUE
HUN,Hungary,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2016,9.9
HUN,Hungary,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2017,9.5
HUN,Hungary,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2018,9.3
HUN,Hungary,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2019,8.6
HUN,Hungary,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2020,6.4
HUN,Hungary,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2021,6.4
HUN,Hungary,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2022,7.7
ROU,Romania,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2022,1.4
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2013,47
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2014,46.1
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2015,47.2
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2016,47.5
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2017,48.5
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2018,47.3
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2019,48
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2020,49.1
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2021,51.8
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2022,52.2
NOR,Norway,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,M01A,Antiinflammatory and antirheumatic products non-steroids,2023,51
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2013,73.9
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2014,74.1
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2015,72.5
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2016,71.5
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2017,69.6
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2018,70.1
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2019,71.2
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2020,72.3
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2021,71.6
DEU,Germany,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2022,70.5
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2013,18
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2014,19.5
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2015,20.2
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2016,20.1
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2017,20.9
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2018,20.7
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2019,21.5
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2020,21
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2021,20.7
CZE,Czechia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2022,21.7
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2013,10.3
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2014,9.7
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2015,9.5
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2016,9.2
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2017,8.8
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2018,8.6
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2019,8.2
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2020,6.5
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2021,6.2
AUT,Austria,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2022,7.6
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2013,4.5
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2014,4.1
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2015,3.3
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2016,3.5
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2017,3.5
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2018,3.6
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2019,3.9
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2020,4.4
ISL,Iceland,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",C08,Calcium channel blockers,2021,5.2
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2013,18.9
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2014,16.8
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2015,15.9
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2016,15.8
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2017,16.9
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2018,18.2
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2019,18.6
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2020,15.1
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2021,15.8
CZE,Czechia,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",J01,Antibacterials for systemic use,2022,17
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2013,2.2
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2014,2.5
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2015,2.1
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2016,1.9
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2017,1.8
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2018,1.8
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2019,2.1
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2020,2.5
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2021,2.9
CRI,Costa Rica,PH_SALES,Pharmaceutical sales,USD_PPP_PS,"US dollars per person, PPP converted",R03,Drugs for obstructive airway diseases,2022,2.7
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2013,23.2
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2014,22.9
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2015,23.7
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2017,28.3
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2018,29.1
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2019,30
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2020,31.1
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2021,31.4
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2022,30.9
GRC,Greece,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,C03,Diuretics,2023,30.7
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2013,9.5
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2014,10.1
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2015,10.8
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2016,10
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2017,10.3
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2018,11
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2019,11.6
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2020,13.3
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2021,14.6
KOR,Korea,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,N05C,Hypnotics and sedatives,2022,15.5
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2013,54.6
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2014,57.3
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2015,59.4
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2016,61.1
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2017,62.2
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2018,64.9
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2019,65
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2020,66.8
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2021,67.5
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2022,73.8
EST,Estonia,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,A10,Drugs used in diabetes,2023,77.4
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2013,118
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2014,116.7
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2015,119.1
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2016,122.7
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2017,126
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2018,130.3
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2019,137.4
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2020,137.6
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2021,140.7
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2022,143.8
ITA,Italy,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,B,Blood and blood forming organs,2023,145
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2013,41
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2014,42
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2015,42.4
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2016,42.2
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2017,42.3
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2018,42.3
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2019,41.9
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2020,43.6
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2021,41.2
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2022,41.2
HUN,Hungary,PH_CON,Pharmaceutical consumption,DDD_10P3HB,Defined daily doses per 1 000 inhabitants per day,R03,Drugs for obstructive airway diseases,2023,40
